Type,ID,Dir,ANode,BNode,Floor,Right,Grade,StartTime,EndTime,Gridw
1,1632,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
1,1633,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
1,1634,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
1,1635,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
1,1636,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
1,1637,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
1,1638,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
1,1639,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
1,1640,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
1,1641,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
1,1642,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
1,1643,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
1,1644,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
1,1645,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
1,1646,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
1,1647,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
1,1657,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
1,1658,0,1445,1445,4.000000,0,1.000000,1876880,0,0.250000
2,1717,0,1620,0,4.000000,0,1.000000,1876880,0,0.250000
2,1718,0,1617,0,4.000000,0,1.000000,1876880,0,0.250000
2,1719,0,1617,0,4.000000,0,1.000000,1876880,0,0.250000
2,1720,0,1616,0,4.000000,0,1.000000,1876880,0,0.250000
2,1721,0,1616,0,4.000000,0,1.000000,1876880,0,0.250000
2,1722,0,1619,0,4.000000,0,1.000000,1876880,0,0.250000
2,1723,0,1008,0,4.000000,0,1.000000,1876880,0,0.250000
2,1724,0,1612,0,4.000000,0,1.000000,1876880,0,0.250000
2,1725,0,1610,0,4.000000,0,1.000000,1876880,0,0.250000
2,1726,0,1613,0,4.000000,0,1.000000,1876880,0,0.250000
2,1727,0,1611,0,4.000000,0,1.000000,1876880,0,0.250000
2,1728,0,1614,0,4.000000,0,1.000000,1876880,0,0.250000
2,1729,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
2,1730,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
2,1731,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
2,1732,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
2,1733,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
2,1734,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
2,1735,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
2,1736,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
2,1737,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
2,1738,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
2,1739,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
2,1740,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
2,1741,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
2,1742,0,1658,0,4.000000,0,1.000000,1876880,0,0.250000
2,1744,0,1630,0,4.000000,0,1.000000,1876880,0,0.250000
2,1745,0,1627,0,4.000000,0,1.000000,1876880,0,0.250000
2,1746,0,1626,0,4.000000,0,1.000000,1876880,0,0.250000
2,1747,0,1628,0,4.000000,0,1.000000,1876880,0,0.250000
2,1748,0,1629,0,4.000000,0,1.000000,1876880,0,0.250000
2,1749,0,498,0,4.000000,0,1.000000,1876880,0,0.250000
2,1750,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
2,1751,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
2,1752,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
2,1753,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
2,1754,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
2,1755,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
2,1757,0,1634,0,4.000000,0,1.000000,1876880,0,0.250000
2,1758,0,1635,0,4.000000,0,1.000000,1876880,0,0.250000
2,1759,0,1634,0,4.000000,0,1.000000,1876880,0,0.250000
2,1760,0,1637,0,4.000000,0,1.000000,1876880,0,0.250000
2,1761,0,1638,0,4.000000,0,1.000000,1876880,0,0.250000
2,1762,0,1638,0,4.000000,0,1.000000,1876880,0,0.250000
2,1763,0,1622,0,4.000000,0,1.000000,1876880,0,0.250000
2,1764,0,1638,0,4.000000,0,1.000000,1876880,0,0.250000
2,1765,0,1621,0,4.000000,0,1.000000,1876880,0,0.250000
2,1766,0,1638,0,4.000000,0,1.000000,1876880,0,0.250000
2,1767,0,1639,0,4.000000,0,1.000000,1876880,0,0.250000
2,1768,0,1638,0,4.000000,0,1.000000,1876880,0,0.250000
2,1769,0,1640,0,4.000000,0,1.000000,1876880,0,0.250000
2,1770,0,1642,0,4.000000,0,1.000000,1876880,0,0.250000
2,1771,0,1641,0,4.000000,0,1.000000,1876880,0,0.250000
2,1772,0,1643,0,4.000000,0,1.000000,1876880,0,0.250000
2,1773,0,1641,0,4.000000,0,1.000000,1876880,0,0.250000
2,1774,0,1643,0,4.000000,0,1.000000,1876880,0,0.250000
2,1775,0,1644,0,4.000000,0,1.000000,1876880,0,0.250000
2,1776,0,1624,0,4.000000,0,1.000000,1876880,0,0.250000
2,1777,0,1644,0,4.000000,0,1.000000,1876880,0,0.250000
2,1778,0,1624,0,4.000000,0,1.000000,1876880,0,0.250000
2,1779,0,1645,0,4.000000,0,1.000000,1876880,0,0.250000
2,1780,0,1625,0,4.000000,0,1.000000,1876880,0,0.250000
2,1781,0,1645,0,4.000000,0,1.000000,1876880,0,0.250000
2,1782,0,1625,0,4.000000,0,1.000000,1876880,0,0.250000
2,1783,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
2,1784,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
2,1785,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
2,1786,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
2,1787,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
2,1788,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
2,1789,0,0,0,4.000000,0,1.000000,1876880,0,0.250000
2,1790,0,1640,0,4.000000,0,1.000000,1876880,0,0.250000
2,1791,0,1636,0,4.000000,0,1.000000,1876880,0,0.250000
2,1792,0,1658,0,4.000000,0,1.000000,1876880,0,0.250000
2,1793,0,1647,0,4.000000,0,1.000000,1876880,0,0.250000
2,1794,0,1632,0,4.000000,0,1.000000,1876880,0,0.250000
2,1795,0,1632,0,4.000000,0,1.000000,1876880,0,0.250000
2,1796,0,1634,0,4.000000,0,1.000000,1876880,0,0.250000
2,1797,0,1633,0,4.000000,0,1.000000,1876880,0,0.250000
2,1820,0,1634,0,4.000000,0,1.000000,1876880,0,0.250000
2,1821,0,1657,0,4.000000,0,1.000000,1876880,0,0.250000
2,1822,0,1657,0,4.000000,0,1.000000,1876880,0,0.250000
2,1823,0,1638,0,4.000000,0,1.000000,1876880,0,0.250000
0,1872,0,1737,1728,4.000000,0,1.000000,1876880,0,0.250000
0,1873,0,1717,1729,4.000000,0,1.000000,1876880,0,0.250000
0,1874,0,1729,1730,4.000000,0,1.000000,1876880,0,0.250000
0,1875,0,1718,1730,4.000000,0,1.000000,1876880,0,0.250000
0,1876,0,1730,1731,4.000000,0,1.000000,1876880,0,0.250000
0,1877,0,1719,1731,4.000000,0,1.000000,1876880,0,0.250000
0,1878,0,1731,1732,4.000000,0,1.000000,1876880,0,0.250000
0,1879,0,1720,1732,4.000000,0,1.000000,1876880,0,0.250000
0,1880,0,1732,1733,4.000000,0,1.000000,1876880,0,0.250000
0,1881,0,1721,1733,4.000000,0,1.000000,1876880,0,0.250000
0,1882,0,1733,1734,4.000000,0,1.000000,1876880,0,0.250000
0,1883,0,1722,1734,4.000000,0,1.000000,1876880,0,0.250000
0,1884,0,1734,1735,4.000000,0,1.000000,1876880,0,0.250000
0,1885,0,1740,1735,4.000000,0,1.000000,1876880,0,0.250000
0,1886,0,1726,1736,4.000000,0,1.000000,1876880,0,0.250000
0,1887,0,1727,1736,4.000000,0,1.000000,1876880,0,0.250000
0,1888,0,1736,1737,4.000000,0,1.000000,1876880,0,0.250000
0,1889,0,1724,1738,4.000000,0,1.000000,1876880,0,0.250000
0,1890,0,1725,1738,4.000000,0,1.000000,1876880,0,0.250000
0,1891,0,1738,1739,4.000000,0,1.000000,1876880,0,0.250000
0,1892,0,1737,1739,4.000000,0,1.000000,1876880,0,0.250000
0,1893,0,1739,1740,4.000000,0,1.000000,1876880,0,0.250000
0,1894,0,1723,1740,4.000000,0,1.000000,1876880,0,0.250000
0,1896,0,1741,1742,4.000000,0,1.000000,1876880,0,0.250000
0,1898,0,1749,1750,4.000000,0,1.000000,1876880,0,0.250000
0,1899,0,1750,1751,4.000000,0,1.000000,1876880,0,0.250000
0,1900,0,1753,1751,4.000000,0,1.000000,1876880,0,0.250000
0,1901,0,1751,1752,4.000000,0,1.000000,1876880,0,0.250000
0,1902,0,1744,1752,4.000000,0,1.000000,1876880,0,0.250000
0,1903,0,1746,1753,4.000000,0,1.000000,1876880,0,0.250000
0,1904,0,1754,1753,4.000000,0,1.000000,1876880,0,0.250000
0,1905,0,1748,1754,4.000000,0,1.000000,1876880,0,0.250000
0,1906,0,1755,1754,4.000000,0,1.000000,1876880,0,0.250000
0,1907,0,1747,1755,4.000000,0,1.000000,1876880,0,0.250000
0,1908,0,1745,1755,4.000000,0,1.000000,1876880,0,0.250000
0,1910,0,1729,1757,4.000000,0,1.000000,1876880,0,0.250000
0,1911,0,1758,1759,4.000000,0,1.000000,1876880,0,0.250000
0,1912,0,1760,1761,4.000000,0,1.000000,1876880,0,0.250000
0,1913,0,1762,1763,4.000000,0,1.000000,1876880,0,0.250000
0,1914,0,1764,1765,4.000000,0,1.000000,1876880,0,0.250000
0,1915,0,1766,1767,4.000000,0,1.000000,1876880,0,0.250000
0,1916,0,1789,1768,4.000000,0,1.000000,1876880,0,0.250000
0,1917,0,1789,1770,4.000000,0,1.000000,1876880,0,0.250000
0,1918,0,1788,1772,4.000000,0,1.000000,1876880,0,0.250000
0,1919,0,1787,1774,4.000000,0,1.000000,1876880,0,0.250000
0,1920,0,1786,1776,4.000000,0,1.000000,1876880,0,0.250000
0,1921,0,1785,1778,4.000000,0,1.000000,1876880,0,0.250000
0,1922,0,1784,1780,4.000000,0,1.000000,1876880,0,0.250000
0,1923,0,1783,1782,4.000000,0,1.000000,1876880,0,0.250000
0,1924,0,1750,1783,4.000000,0,1.000000,1876880,0,0.250000
0,1925,0,1781,1783,4.000000,0,1.000000,1876880,0,0.250000
0,1926,0,1783,1784,4.000000,0,1.000000,1876880,0,0.250000
0,1927,0,1779,1784,4.000000,0,1.000000,1876880,0,0.250000
0,1928,0,1784,1785,4.000000,0,1.000000,1876880,0,0.250000
0,1929,0,1777,1785,4.000000,0,1.000000,1876880,0,0.250000
0,1930,0,1785,1786,4.000000,0,1.000000,1876880,0,0.250000
0,1931,0,1775,1786,4.000000,0,1.000000,1876880,0,0.250000
0,1932,0,1786,1787,4.000000,0,1.000000,1876880,0,0.250000
0,1933,0,1773,1787,4.000000,0,1.000000,1876880,0,0.250000
0,1934,0,1787,1788,4.000000,0,1.000000,1876880,0,0.250000
0,1935,0,1771,1788,4.000000,0,1.000000,1876880,0,0.250000
0,1936,0,1788,1789,4.000000,0,1.000000,1876880,0,0.250000
0,1937,0,1769,1789,4.000000,0,1.000000,1876880,0,0.250000
0,1938,0,1790,1791,4.000000,0,1.000000,1876880,0,0.250000
0,1939,0,1792,1793,4.000000,0,1.000000,1876880,0,0.250000
0,1940,0,1735,1794,4.000000,0,1.000000,1876880,0,0.250000
0,1941,1,1795,1734,4.000000,0,1.000000,1876880,0,0.250000
0,1942,0,1796,1797,4.000000,0,1.000000,1876880,0,0.250000
0,1957,0,1820,1821,4.000000,0,1.000000,1876880,0,0.250000
0,1958,0,1822,1823,4.000000,0,1.000000,1876880,0,0.250000
1,1968,0,0,0,5.000000,0,1.000000,1876880,0,0.500000
1,1969,0,0,0,5.000000,0,1.000000,1876880,0,0.500000
1,1970,0,0,0,5.000000,0,1.000000,1876880,0,0.500000
2,1972,0,1619,0,5.000000,0,1.000000,1876880,0,0.500000
2,1973,0,1968,0,5.000000,0,1.000000,1876880,0,0.500000
0,1974,0,1972,1973,5.000000,0,1.000000,1876880,0,0.500000
2,1975,0,1969,0,5.000000,0,1.000000,1876880,0,0.500000
2,1976,0,1620,0,5.000000,0,1.000000,1876880,0,0.500000
0,1977,0,1975,1976,5.000000,0,1.000000,1876880,0,0.500000
1,2038,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
1,2039,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
1,2040,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
1,2041,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
1,2042,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
1,2043,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
1,2044,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
1,2045,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
1,2046,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
1,2047,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
1,2048,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
1,2049,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
1,2050,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
1,2053,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
1,2054,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
1,2058,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
1,2059,0,2383,2383,5.000000,0,1.000000,1876880,0,0.250000
1,2060,0,2385,2385,5.000000,0,1.000000,1876880,0,0.250000
1,2061,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
1,2062,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
1,2063,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
1,2064,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
1,2065,0,2384,2384,5.000000,0,1.000000,1876880,0,0.250000
1,2066,0,2399,0,5.000000,0,1.000000,1876880,0,0.250000
1,2075,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
1,2076,0,1445,1445,5.000000,0,1.000000,1876880,0,0.250000
2,2160,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
2,2161,0,2076,0,5.000000,0,1.000000,1876880,0,0.250000
2,2163,0,2049,0,5.000000,0,1.000000,1876880,0,0.250000
2,2164,0,2046,0,5.000000,0,1.000000,1876880,0,0.250000
2,2165,0,2045,0,5.000000,0,1.000000,1876880,0,0.250000
2,2166,0,2047,0,5.000000,0,1.000000,1876880,0,0.250000
2,2167,0,2048,0,5.000000,0,1.000000,1876880,0,0.250000
2,2170,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
2,2171,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
2,2172,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
2,2173,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
2,2174,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
2,2188,0,2059,0,5.000000,0,1.000000,1876880,0,0.250000
2,2189,0,2061,0,5.000000,0,1.000000,1876880,0,0.250000
2,2190,0,2060,0,5.000000,0,1.000000,1876880,0,0.250000
2,2191,0,2062,0,5.000000,0,1.000000,1876880,0,0.250000
2,2192,0,2060,0,5.000000,0,1.000000,1876880,0,0.250000
2,2193,0,2062,0,5.000000,0,1.000000,1876880,0,0.250000
2,2194,0,2063,0,5.000000,0,1.000000,1876880,0,0.250000
2,2195,0,2043,0,5.000000,0,1.000000,1876880,0,0.250000
2,2196,0,2063,0,5.000000,0,1.000000,1876880,0,0.250000
2,2197,0,2043,0,5.000000,0,1.000000,1876880,0,0.250000
2,2198,0,2064,0,5.000000,0,1.000000,1876880,0,0.250000
2,2199,0,2044,0,5.000000,0,1.000000,1876880,0,0.250000
2,2200,0,2064,0,5.000000,0,1.000000,1876880,0,0.250000
2,2201,0,2044,0,5.000000,0,1.000000,1876880,0,0.250000
2,2202,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
2,2203,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
2,2204,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
2,2205,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
2,2206,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
2,2207,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
2,2208,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
2,2211,0,2076,0,5.000000,0,1.000000,1876880,0,0.250000
2,2212,0,2066,0,5.000000,0,1.000000,1876880,0,0.250000
0,2319,0,2160,2161,5.000000,0,1.000000,1876880,0,0.250000
0,2323,0,2172,2170,5.000000,0,1.000000,1876880,0,0.250000
0,2324,0,2170,2171,5.000000,0,1.000000,1876880,0,0.250000
0,2325,0,2163,2171,5.000000,0,1.000000,1876880,0,0.250000
0,2326,0,2165,2172,5.000000,0,1.000000,1876880,0,0.250000
0,2327,0,2173,2172,5.000000,0,1.000000,1876880,0,0.250000
0,2328,0,2167,2173,5.000000,0,1.000000,1876880,0,0.250000
0,2329,0,2174,2173,5.000000,0,1.000000,1876880,0,0.250000
0,2330,0,2166,2174,5.000000,0,1.000000,1876880,0,0.250000
0,2331,0,2164,2174,5.000000,0,1.000000,1876880,0,0.250000
0,2340,0,2208,2189,5.000000,0,1.000000,1876880,0,0.250000
0,2341,0,2207,2191,5.000000,0,1.000000,1876880,0,0.250000
0,2342,0,2206,2193,5.000000,0,1.000000,1876880,0,0.250000
0,2343,0,2205,2195,5.000000,0,1.000000,1876880,0,0.250000
0,2344,0,2204,2197,5.000000,0,1.000000,1876880,0,0.250000
0,2345,0,2203,2199,5.000000,0,1.000000,1876880,0,0.250000
0,2346,0,2202,2201,5.000000,0,1.000000,1876880,0,0.250000
0,2348,0,2200,2202,5.000000,0,1.000000,1876880,0,0.250000
0,2349,0,2202,2203,5.000000,0,1.000000,1876880,0,0.250000
0,2350,0,2198,2203,5.000000,0,1.000000,1876880,0,0.250000
0,2351,0,2203,2204,5.000000,0,1.000000,1876880,0,0.250000
0,2352,0,2196,2204,5.000000,0,1.000000,1876880,0,0.250000
0,2353,0,2204,2205,5.000000,0,1.000000,1876880,0,0.250000
0,2354,0,2194,2205,5.000000,0,1.000000,1876880,0,0.250000
0,2355,0,2205,2206,5.000000,0,1.000000,1876880,0,0.250000
0,2356,0,2192,2206,5.000000,0,1.000000,1876880,0,0.250000
0,2357,0,2206,2207,5.000000,0,1.000000,1876880,0,0.250000
0,2358,0,2190,2207,5.000000,0,1.000000,1876880,0,0.250000
0,2359,0,2207,2208,5.000000,0,1.000000,1876880,0,0.250000
0,2360,0,2188,2208,5.000000,0,1.000000,1876880,0,0.250000
0,2362,0,2211,2212,5.000000,0,1.000000,1876880,0,0.250000
2,2383,0,2059,0,5.000000,0,1.000000,1876880,0,0.250000
2,2384,0,2065,0,5.000000,0,1.000000,1876880,0,0.250000
1,2385,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
1,2386,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
1,2387,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
1,2388,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
1,2389,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
1,2390,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
1,2391,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
1,2392,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
1,2393,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
1,2394,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
1,2395,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
1,2396,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
1,2398,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
2,2399,0,2066,0,5.000000,0,1.000000,1876880,0,0.250000
1,2400,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
1,2403,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
1,2404,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
2,2405,0,2404,0,5.000000,0,1.000000,1876880,0,0.250000
0,2406,0,2208,2405,5.000000,0,1.000000,1876880,0,0.250000
2,2407,0,2404,0,5.000000,0,1.000000,1876880,0,0.250000
2,2408,0,2042,0,5.000000,0,1.000000,1876880,0,0.250000
0,2409,0,2407,2408,5.000000,0,1.000000,1876880,0,0.250000
2,2410,0,2404,0,5.000000,0,1.000000,1876880,0,0.250000
2,2411,0,2041,0,5.000000,0,1.000000,1876880,0,0.250000
0,2412,0,2410,2411,5.000000,0,1.000000,1876880,0,0.250000
2,2413,0,2404,0,5.000000,0,1.000000,1876880,0,0.250000
2,2414,0,2040,0,5.000000,0,1.000000,1876880,0,0.250000
0,2415,0,2413,2414,5.000000,0,1.000000,1876880,0,0.250000
0,2417,0,2420,2202,5.000000,0,1.000000,1876880,0,0.250000
2,2418,0,2065,0,5.000000,0,1.000000,1876880,0,0.250000
2,2420,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
0,2421,0,2170,2420,5.000000,0,1.000000,1876880,0,0.250000
0,2422,0,2418,2420,5.000000,0,1.000000,1876880,0,0.250000
2,2423,0,2054,0,5.000000,0,1.000000,1876880,0,0.250000
2,2424,0,2053,0,5.000000,0,1.000000,1876880,0,0.250000
0,2425,0,2423,2424,5.000000,0,1.000000,1876880,0,0.250000
2,2426,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
2,2427,0,2053,0,5.000000,0,1.000000,1876880,0,0.250000
0,2428,0,2426,2427,5.000000,0,1.000000,1876880,0,0.250000
2,2429,0,2075,0,5.000000,0,1.000000,1876880,0,0.250000
0,2431,0,2517,2432,5.000000,0,1.000000,1876880,0,0.250000
2,2432,0,2040,0,5.000000,0,1.000000,1876880,0,0.250000
2,2433,0,2403,0,5.000000,0,1.000000,1876880,0,0.250000
2,2434,0,2075,0,5.000000,0,1.000000,1876880,0,0.250000
0,2435,0,2433,2434,5.000000,0,1.000000,1876880,0,0.250000
2,2436,0,2403,0,5.000000,0,1.000000,1876880,0,0.250000
2,2437,0,2400,0,5.000000,0,1.000000,1876880,0,0.250000
0,2438,0,2436,2437,5.000000,0,1.000000,1876880,0,0.250000
2,2439,0,2039,0,5.000000,0,1.000000,1876880,0,0.250000
2,2440,0,2389,0,5.000000,0,1.000000,1876880,0,0.250000
0,2441,0,2465,2440,5.000000,0,1.000000,1876880,0,0.250000
2,2442,0,2394,0,5.000000,0,1.000000,1876880,0,0.250000
0,2443,0,2465,2442,5.000000,0,1.000000,1876880,0,0.250000
2,2444,0,2393,0,5.000000,0,1.000000,1876880,0,0.250000
0,2445,0,2468,2444,5.000000,0,1.000000,1876880,0,0.250000
2,2446,0,2390,0,5.000000,0,1.000000,1876880,0,0.250000
0,2447,0,2471,2446,5.000000,0,1.000000,1876880,0,0.250000
2,2448,0,2391,0,5.000000,0,1.000000,1876880,0,0.250000
2,2449,0,2392,0,5.000000,0,1.000000,1876880,0,0.250000
0,2450,0,2474,2449,5.000000,0,1.000000,1876880,0,0.250000
2,2451,0,2038,0,5.000000,0,1.000000,1876880,0,0.250000
2,2453,0,2395,0,5.000000,0,1.000000,1876880,0,0.250000
2,2455,0,2395,0,5.000000,0,1.000000,1876880,0,0.250000
2,2457,0,2396,0,5.000000,0,1.000000,1876880,0,0.250000
2,2459,0,2396,0,5.000000,0,1.000000,1876880,0,0.250000
2,2461,0,2398,0,5.000000,0,1.000000,1876880,0,0.250000
2,2463,0,2398,0,5.000000,0,1.000000,1876880,0,0.250000
2,2465,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
0,2466,0,2468,2465,5.000000,0,1.000000,1876880,0,0.250000
2,2468,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
0,2470,0,2471,2468,5.000000,0,1.000000,1876880,0,0.250000
2,2471,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
0,2473,0,2474,2471,5.000000,0,1.000000,1876880,0,0.250000
2,2474,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
0,2475,0,2448,2474,5.000000,0,1.000000,1876880,0,0.250000
0,2476,0,2477,2474,5.000000,0,1.000000,1876880,0,0.250000
2,2477,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
0,2478,0,2451,2477,5.000000,0,1.000000,1876880,0,0.250000
0,2479,0,2480,2477,5.000000,0,1.000000,1876880,0,0.250000
2,2480,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
0,2481,0,2453,2480,5.000000,0,1.000000,1876880,0,0.250000
0,2482,0,2483,2480,5.000000,0,1.000000,1876880,0,0.250000
2,2483,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
0,2484,0,2455,2483,5.000000,0,1.000000,1876880,0,0.250000
0,2485,0,2486,2483,5.000000,0,1.000000,1876880,0,0.250000
2,2486,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
0,2487,0,2457,2486,5.000000,0,1.000000,1876880,0,0.250000
0,2488,0,2489,2486,5.000000,0,1.000000,1876880,0,0.250000
2,2489,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
0,2490,0,2459,2489,5.000000,0,1.000000,1876880,0,0.250000
0,2491,0,2492,2489,5.000000,0,1.000000,1876880,0,0.250000
2,2492,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
0,2493,0,2461,2492,5.000000,0,1.000000,1876880,0,0.250000
0,2494,0,2495,2492,5.000000,0,1.000000,1876880,0,0.250000
2,2495,0,0,0,5.000000,0,1.000000,1876880,0,0.250000
0,2496,0,2463,2495,5.000000,0,1.000000,1876880,0,0.250000
0,2497,0,2863,2495,5.000000,0,1.000000,1876880,0,0.250000
2,2498,0,2387,0,5.000000,0,1.000000,1876880,0,0.250000
2,2499,0,2386,0,5.000000,0,1.000000,1876880,0,0.250000
0,2500,0,2498,2499,5.000000,0,1.000000,1876880,0,0.250000
2,2501,0,2386,0,5.000000,0,1.000000,1876880,0,0.250000
2,2502,0,2388,0,5.000000,0,1.000000,1876880,0,0.250000
0,2503,0,2501,2502,5.000000,0,1.000000,1876880,0,0.250000
2,2504,0,2386,0,5.000000,0,1.000000,1876880,0,0.250000
2,2505,0,2385,0,5.000000,0,1.000000,1876880,0,0.250000
0,2506,0,2504,2505,5.000000,0,1.000000,1876880,0,0.250000
2,2513,0,2053,0,5.000000,0,1.000000,1876880,0,0.500000
2,2515,0,2053,0,5.000000,0,1.000000,1876880,0,0.500000
2,2517,0,0,0,5.000000,0,1.000000,1876880,0,0.500000
0,2518,0,2429,2517,5.000000,0,1.000000,1876880,0,0.250000
0,2519,0,2515,2517,5.000000,0,1.000000,1876880,0,0.500000
1,2520,0,0,0,5.000000,0,1.000000,1876880,0,0.500000
2,2525,0,1968,0,5.000000,0,1.000000,1876880,0,0.500000
2,2526,0,2038,0,5.000000,0,1.000000,1876880,0,0.500000
0,2527,0,2525,2526,5.000000,0,1.000000,1876880,0,0.500000
2,2528,0,1969,0,5.000000,0,1.000000,1876880,0,0.500000
2,2529,0,2039,0,5.000000,0,1.000000,1876880,0,0.500000
0,2530,0,2528,2529,5.000000,0,1.000000,1876880,0,0.500000
1,2537,0,0,0,4.000000,0,1.000000,1876880,0,0.500000
1,2538,0,0,0,4.000000,0,1.000000,1876880,0,0.500000
1,2539,0,0,0,4.000000,0,1.000000,1876880,0,0.500000
1,2540,0,0,0,4.000000,0,1.000000,1876880,0,0.500000
1,2541,0,0,0,4.000000,0,1.000000,1876880,0,0.500000
